NAL,NS,SEMESTRE,NCURSOSMATRICULADOS,NCREDITOSMATRICULADOS,NCREDITOSAPROBADOS,NCREDITOSDESAPROBADOS,PROMEDIOPORCICLO
253,253,2011-1,6,20,4,16,11
253,253,2011-2,6,20,17,3,14
253,253,2011-3,6,21,14,7,11
253,253,2012-1,4,14,14,0,15
253,253,2012-2,7,22,16,6,13
253,253,2013-1,7,21,10,11,13
253,253,2013-2,6,21,11,10,14
253,253,2013-3,7,22,15,7,11
253,253,2014-1,7,22,17,5,14
253,253,2014-2,7,22,22,0,15
253,253,2015-1,6,20,13,7,13
253,253,2015-2,3,11,4,7,12
254,254,2010-1,6,21,21,0,16
254,254,2010-2,6,22,22,0,17
254,254,2010-C,3,11,11,0,17
254,254,2011-1,8,25,25,0,17
254,254,2011-2,7,25,25,0,16
254,254,2011-3,7,21,21,0,18
254,254,2012-1,7,22,22,0,17
254,254,2012-2,7,25,25,0,18
254,254,2013-1,9,25,25,0,17
254,254,2013-2,4,19,19,0,16
255,255,2010-1,7,21,21,0,16
255,255,2010-2,7,21,21,0,14
255,255,2010-C,3,11,11,0,15
255,255,2011-1,6,22,22,0,14
255,255,2011-2,7,21,10,11,10
255,255,2011-3,6,22,22,0,15
255,255,2012-1,7,22,19,3,14
255,255,2012-2,7,22,3,19,4
255,255,2013-1,6,21,17,4,13
255,255,2013-2,4,18,6,12,11
255,255,2013-3,4,18,10,8,11
255,255,2014-1,3,15,3,12,8
255,255,2014-2,2,12,12,0,14
256,256,2010-1,7,22,9,13,7
256,256,2010-2,6,18,0,18,0
256,256,2010-C,3,10,0,10,0
256,256,2011-1,6,18,0,18,0
256,256,2012-1,7,22,0,22,2
256,256,2012-2,7,22,3,19,4
256,256,2013-1,3,12,4,8,10
256,256,2013-2,4,14,0,14,1
257,257,2010-1,6,21,17,4,15
257,257,2010-2,7,22,22,0,16
257,257,2010-C,3,11,11,0,17
257,257,2011-1,6,21,21,0,15
257,257,2011-2,6,21,21,0,16
257,257,2011-3,6,22,22,0,15
257,257,2012-1,8,22,19,3,15
257,257,2012-2,7,22,22,0,15
257,257,2013-1,7,22,22,0,16
257,257,2013-2,6,22,22,0,16
257,257,2013-3,4,17,17,0,15
258,258,2010-1,6,21,17,4,14
258,258,2010-2,6,22,11,11,13
258,258,2010-C,3,11,7,4,13
258,258,2011-1,7,21,20,1,14
258,258,2011-2,7,21,17,4,14
258,258,2011-3,6,22,14,8,13
258,258,2012-1,6,22,18,4,13
258,258,2012-2,7,21,14,7,13
258,258,2013-1,6,21,17,4,13
258,258,2013-2,7,22,12,10,12
258,258,2013-3,6,22,11,11,14
258,258,2014-1,6,21,17,4,15
258,258,2014-2,4,11,7,4,13
258,258,2015-1,4,15,11,4,13
258,258,2015-2,5,23,19,4,14
259,259,2010-1,6,21,21,0,15
259,259,2010-2,6,20,20,0,15
259,259,2010-C,3,11,7,4,9
259,259,2011-1,6,21,17,4,14
259,259,2011-2,6,21,14,7,14
259,259,2011-3,6,21,13,8,14
259,259,2012-1,6,22,15,7,13
259,259,2012-2,8,22,8,14,10
259,259,2013-1,6,20,12,8,14
259,259,2013-2,6,21,6,15,10
259,259,2013-3,7,22,17,5,13
259,259,2014-1,7,22,14,8,12
259,259,2014-2,7,21,10,11,13
259,259,2015-1,5,15,4,11,11
260,260,2010-1,6,21,13,8,12
260,260,2010-2,6,19,3,16,4
260,260,2010-C,3,11,7,4,11
260,260,2011-1,5,16,4,12,8
260,260,2011-2,6,20,12,8,13
260,260,2011-3,5,20,4,16,10
260,260,2012-1,5,19,8,11,8
260,260,2012-2,5,18,0,18,5
260,260,2013-2,6,22,11,11,11
260,260,2013-3,6,20,0,20,2
261,261,2010-1,7,22,3,19,7
262,262,2010-1,7,22,14,8,12
262,262,2010-2,7,22,5,17,9
262,262,2010-C,3,11,4,7,5
262,262,2011-1,5,17,14,3,14
262,262,2011-2,6,21,3,18,9
262,262,2011-3,4,15,7,8,12
262,262,2012-1,5,16,12,4,14
262,262,2013-1,5,18,15,3,14
262,262,2013-2,5,17,17,0,14
262,262,2013-3,5,19,8,11,11
262,262,2014-1,3,11,4,7,13
262,262,2014-2,5,18,15,3,14
262,262,2015-2,5,15,7,8,13
263,263,2010-1,7,22,18,4,13
263,263,2010-2,6,19,2,17,9
263,263,2010-C,2,7,3,4,10
264,264,2011-1,7,22,22,0,16
264,264,2011-2,7,22,22,0,15
264,264,2011-3,7,22,22,0,15
264,264,2012-1,7,22,22,0,16
264,264,2012-2,4,17,17,0,16
264,264,2013-1,7,22,22,0,16
264,264,2013-2,7,22,18,4,15
264,264,2013-3,6,19,19,0,15
264,264,2014-1,7,22,15,7,14
264,264,2014-2,6,19,19,0,16
264,264,2015-1,5,17,17,0,15
265,265,2010-1,7,22,19,3,13
265,265,2011-1,7,22,15,7,12
265,265,2011-2,7,22,13,9,9
265,265,2012-1,7,22,0,22,0
265,265,2015-1,6,20,20,0,15
266,266,2010-1,7,22,0,22,0
267,267,2010-1,7,22,15,7,11
267,267,2011-2,6,20,13,7,10
267,267,2011-3,6,20,7,13,6
267,267,2012-1,6,20,13,7,9
267,267,2013-1,6,18,0,18,3
267,267,2014-1,6,19,0,19,2
267,267,2014-2,5,15,0,15,5
268,268,2010-1,7,22,19,3,13
268,268,2010-2,7,22,22,0,15
268,268,2010-C,4,12,12,0,15
268,268,2011-1,7,22,3,19,10
268,268,2011-2,7,22,16,6,11
268,268,2011-3,6,20,17,3,14
268,268,2012-1,5,20,20,0,16
268,268,2012-2,7,22,22,0,15
268,268,2013-1,7,22,19,3,14
268,268,2013-2,7,22,13,9,13
268,268,2013-3,7,21,18,3,14
268,268,2014-1,6,19,16,3,13
268,268,2014-2,4,12,9,3,12
268,268,2015-1,3,9,3,6,12
268,268,2015-2,2,6,6,0,14
269,269,2010-1,7,22,22,0,17
269,269,2010-2,7,22,22,0,17
269,269,2010-C,2,6,6,0,18
269,269,2011-1,8,25,25,0,17
269,269,2011-2,4,13,13,0,17
269,269,2011-3,5,20,20,0,17
269,269,2012-1,7,22,22,0,16
269,269,2012-2,7,22,22,0,17
269,269,2013-1,7,22,22,0,16
269,269,2013-2,7,22,22,0,17
269,269,2013-3,6,19,19,0,16
270,270,2010-1,7,22,22,0,17
270,270,2010-2,7,22,22,0,15
270,270,2010-C,2,6,6,0,15
270,270,2011-1,7,22,22,0,15
270,270,2011-2,4,13,13,0,15
270,270,2012-1,5,20,20,0,16
270,270,2012-2,7,22,22,0,17
270,270,2013-1,7,22,22,0,17
270,270,2013-2,7,22,22,0,16
270,270,2013-3,6,19,19,0,15
270,270,2014-1,8,25,25,0,16
271,271,2010-1,7,22,18,4,16
271,271,2010-C,4,12,9,3,14
271,271,2011-1,7,22,12,10,8
271,271,2011-2,7,22,0,22,2
272,272,2010-1,6,21,10,11,12
272,272,2010-2,7,22,0,22,6
272,272,2010-C,2,8,0,8,7
272,272,2011-1,7,22,0,22,2
272,272,2011-2,7,22,3,19,2
272,272,2011-3,6,19,7,12,12
272,272,2012-1,6,22,3,19,6
272,272,2012-2,6,22,0,22,2
272,272,2013-1,6,22,3,19,7
272,272,2013-2,6,20,5,15,7
272,272,2013-3,6,20,16,4,14
272,272,2014-1,6,19,4,15,10
272,272,2014-2,5,19,0,19,5
272,272,2015-1,5,19,0,19,7
272,272,2015-2,5,18,0,18,2
273,273,2010-1,6,21,9,12,11
273,273,2010-2,6,21,9,12,9
273,273,2011-1,4,16,4,12,7
274,274,2010-1,7,22,0,22,0
275,275,2010-1,6,21,13,8,15
275,275,2010-2,6,21,18,3,15
275,275,2010-C,3,11,11,0,17
275,275,2011-1,6,22,18,4,14
275,275,2011-2,6,22,22,0,15
275,275,2011-3,6,22,15,7,12
275,275,2012-1,6,21,21,0,15
275,275,2012-2,5,17,17,0,15
275,275,2013-1,6,22,18,4,14
275,275,2013-2,6,22,22,0,15
275,275,2013-3,6,21,17,4,15
275,275,2014-1,4,14,14,0,15
275,275,2014-2,3,10,6,4,14
275,275,2015-1,1,4,4,0,15
276,276,2010-1,6,21,10,11,12
276,276,2010-2,6,21,3,18,2
276,276,2012-1,6,21,7,14,9
276,276,2012-2,6,22,0,22,8
276,276,2013-1,6,22,3,19,6
276,276,2013-2,6,22,7,15,9
276,276,2013-3,6,18,11,7,12
276,276,2014-1,6,19,0,19,9
276,276,2014-2,6,19,0,19,9
276,276,2015-1,6,19,6,13,7
277,277,2010-1,6,21,0,21,0
278,278,2010-1,7,22,9,13,12
278,278,2010-2,6,18,11,7,9
278,278,2010-C,1,4,0,4,11
278,278,2011-1,6,18,14,4,11
278,278,2011-2,6,21,0,21,1
278,278,2011-3,6,21,3,18,6
279,279,2010-1,6,21,3,18,8
279,279,2010-2,7,22,0,22,5
280,280,2010-1,7,22,0,22,2
281,281,2010-1,7,22,16,6,15
281,281,2010-2,7,21,21,0,17
281,281,2010-C,3,10,10,0,15
281,281,2011-1,7,23,23,0,16
281,281,2011-2,6,22,22,0,17
281,281,2011-3,7,26,26,0,17
281,281,2012-1,7,26,26,0,17
281,281,2012-2,6,21,21,0,17
281,281,2013-1,5,19,19,0,18
281,281,2013-2,5,18,18,0,18
281,281,2013-3,5,15,15,0,17
282,282,2010-1,6,21,21,0,16
282,282,2010-2,6,21,18,3,16
282,282,2011-1,6,22,14,8,14
282,282,2011-2,6,21,18,3,14
282,282,2012-1,6,22,22,0,15
282,282,2012-2,6,22,22,0,15
282,282,2013-1,6,21,21,0,15
282,282,2013-2,6,22,22,0,15
282,282,2013-3,6,22,22,0,15
282,282,2014-1,6,22,22,0,15
282,282,2014-2,5,14,14,0,15
283,283,2010-1,7,22,18,4,14
283,283,2010-2,7,22,22,0,16
283,283,2010-C,3,11,11,0,15
283,283,2011-1,6,20,20,0,17
283,283,2011-2,5,17,17,0,18
283,283,2011-3,6,22,22,0,17
283,283,2012-1,7,26,26,0,17
283,283,2012-2,6,22,22,0,17
283,283,2013-1,6,22,22,0,17
283,283,2013-2,6,22,22,0,17
283,283,2013-3,5,15,15,0,16
284,284,2010-1,7,22,0,22,0
285,285,2010-1,7,23,23,0,17
285,285,2010-2,7,22,18,4,12
285,285,2010-C,4,12,12,0,17
285,285,2011-1,6,21,17,4,12
285,285,2011-2,6,20,16,4,11
285,285,2011-3,6,20,20,0,14
285,285,2012-1,6,21,21,0,15
285,285,2012-2,7,22,22,0,15
285,285,2013-1,5,17,17,0,16
285,285,2013-2,3,11,11,0,16
286,286,2010-1,6,21,0,21,0
287,287,2010-1,7,22,0,22,0
288,288,2010-1,6,21,14,7,14
288,288,2010-2,6,22,6,16,5
288,288,2010-C,3,11,7,4,11
288,288,2011-1,6,22,0,22,0
288,288,2011-3,6,22,8,14,7
288,288,2012-1,6,21,21,0,15
288,288,2012-2,6,21,21,0,15
288,288,2013-1,6,22,22,0,16
288,288,2013-2,6,21,21,0,15
288,288,2013-3,6,22,22,0,15
288,288,2014-1,6,22,22,0,16
288,288,2014-2,5,20,16,4,14
288,288,2015-1,7,24,20,4,15
288,288,2015-2,1,4,4,0,14
289,289,2010-1,7,22,6,16,11
289,289,2010-2,2,6,6,0,16
289,289,2011-1,5,20,8,12,12
289,289,2011-2,3,12,4,8,12
289,289,2015-2,6,20,13,7,13
290,290,2010-1,6,21,3,18,7
291,291,2010-1,6,21,17,4,13
291,291,2010-2,6,21,11,10,11
291,291,2010-C,3,11,7,4,9
291,291,2011-1,6,22,7,15,7
291,291,2011-2,6,22,14,8,13
291,291,2011-3,6,22,4,18,10
291,291,2012-1,6,22,11,11,11
291,291,2012-2,6,22,4,18,3
291,291,2013-1,6,22,6,16,9
291,291,2013-2,5,18,0,18,6
291,291,2013-3,6,22,10,12,9
291,291,2014-1,6,22,18,4,14
291,291,2014-2,6,22,8,14,12
291,291,2015-1,6,22,8,14,10
291,291,2015-2,6,22,6,16,5
292,292,2010-1,6,21,21,0,15
292,292,2011-1,6,21,7,14,10
292,292,2011-2,6,22,7,15,9
292,292,2011-3,6,21,13,8,11
292,292,2012-1,6,21,2,19,11
292,292,2013-1,2,8,8,0,14
292,292,2013-2,6,22,18,4,14
292,292,2013-3,6,22,3,19,11
292,292,2014-2,6,18,11,7,12
292,292,2015-1,5,19,19,0,14
292,292,2015-2,5,20,16,4,14
293,293,2010-1,6,21,14,7,13
293,293,2010-2,6,21,18,3,13
293,293,2010-C,3,11,7,4,11
293,293,2011-1,6,22,22,0,16
293,293,2011-2,6,22,14,8,11
293,293,2011-3,6,21,18,3,14
293,293,2012-1,6,22,18,4,13
293,293,2012-2,6,21,18,3,14
293,293,2013-1,6,22,22,0,15
293,293,2013-2,6,22,10,12,13
293,293,2013-3,6,22,18,4,12
293,293,2014-1,6,22,22,0,15
293,293,2014-2,5,15,15,0,15
294,294,2010-1,6,21,21,0,14
294,294,2010-2,6,22,14,8,11
294,294,2010-C,3,11,11,0,15
294,294,2011-1,6,22,22,0,14
294,294,2011-2,6,22,4,18,10
294,294,2011-3,6,22,19,3,14
294,294,2012-1,6,21,18,3,13
294,294,2012-2,6,21,21,0,16
294,294,2013-1,6,22,22,0,15
294,294,2013-2,6,22,22,0,15
294,294,2013-3,6,21,18,3,14
294,294,2014-1,8,24,24,0,15
295,295,2010-1,6,21,4,17,5
295,295,2010-2,6,21,13,8,11
295,295,2010-C,1,4,0,4,0
295,295,2011-1,6,21,10,11,11
295,295,2011-2,6,22,0,22,1
296,296,2010-1,6,21,17,4,14
296,296,2010-2,3,11,11,0,18
297,297,2010-1,6,21,21,0,16
297,297,2010-2,6,21,17,4,12
297,297,2010-C,3,11,11,0,19
297,297,2011-1,6,21,13,8,12
297,297,2011-2,6,21,17,4,15
297,297,2011-3,6,22,18,4,12
297,297,2012-1,6,22,10,12,9
297,297,2012-2,5,20,16,4,14
297,297,2013-1,6,22,19,3,15
297,297,2013-2,3,12,12,0,14
297,297,2013-3,6,22,22,0,15
297,297,2014-1,6,22,18,4,14
297,297,2014-2,7,22,22,0,15
298,298,2010-1,6,21,13,8,12
298,298,2010-2,6,21,7,14,10
298,298,2010-C,3,11,3,8,10
298,298,2011-1,6,21,13,8,13
298,298,2011-2,6,21,14,7,13
298,298,2011-3,6,21,14,7,10
298,298,2012-1,6,22,7,15,9
298,298,2012-2,4,15,3,12,7
298,298,2013-1,4,15,3,12,11
298,298,2013-2,3,12,8,4,12
298,298,2013-3,6,22,19,3,13
298,298,2014-1,6,22,12,10,13
298,298,2014-2,6,22,14,8,12
298,298,2015-1,6,21,11,10,14
298,298,2015-2,5,18,11,7,11
300,300,2010-1,6,21,13,8,11
300,300,2010-2,6,19,19,0,15
300,300,2010-C,3,11,11,0,16
300,300,2011-1,6,21,21,0,15
300,300,2011-2,6,22,22,0,15
300,300,2011-3,6,21,14,7,14
300,300,2012-1,7,22,15,7,13
300,300,2012-2,7,21,21,0,14
300,300,2013-1,7,22,19,3,14
300,300,2013-2,7,22,22,0,15
300,300,2013-3,6,22,22,0,15
300,300,2014-1,4,17,9,8,14
300,300,2014-2,1,8,8,0,16
301,301,2010-1,7,22,22,0,16
301,301,2010-2,6,22,22,0,16
301,301,2010-C,3,11,11,0,16
301,301,2011-1,6,20,8,12,10
301,301,2011-2,6,19,19,0,14
301,301,2011-3,6,22,19,3,12
301,301,2012-1,8,22,17,5,13
301,301,2012-2,7,21,17,4,13
301,301,2013-1,6,21,21,0,15
301,301,2013-2,7,21,16,5,14
301,301,2013-3,7,22,22,0,14
301,301,2014-1,5,22,10,12,12
301,301,2014-2,2,12,0,12,2
301,301,2015-1,2,12,0,12,4
301,301,2015-2,2,12,0,12,1
302,302,2010-1,6,21,13,8,12
302,302,2010-2,6,21,17,4,12
302,302,2011-1,4,13,13,0,14
302,302,2011-2,6,21,9,12,11
302,302,2011-3,5,20,12,8,11
302,302,2012-1,5,19,16,3,14
302,302,2012-2,6,21,17,4,12
302,302,2013-1,6,21,17,4,14
302,302,2013-2,8,22,12,10,12
302,302,2013-3,6,20,9,11,11
302,302,2014-1,7,22,14,8,13
302,302,2014-2,6,22,22,0,15
302,302,2015-1,6,21,21,0,15
302,302,2015-2,6,24,24,0,16
303,303,2010-1,6,21,0,21,0
303,303,2010-2,6,21,3,18,3
304,304,2010-1,7,22,21,1,16
304,304,2010-2,7,22,17,5,14
305,305,2010-1,6,21,17,4,13
305,305,2010-2,6,21,13,8,13
305,305,2010-C,3,11,8,3,13
305,305,2011-1,7,22,21,1,14
305,305,2011-2,6,22,18,4,13
305,305,2011-3,7,22,2,20,9
305,305,2012-1,6,22,22,0,14
305,305,2012-2,6,22,14,8,12
305,305,2013-1,7,21,17,4,15
305,305,2013-2,6,20,17,3,15
305,305,2013-3,7,22,18,4,15
305,305,2014-1,6,22,22,0,14
305,305,2014-2,5,21,21,0,17
305,305,2015-1,2,6,6,0,15
306,306,2010-1,6,21,9,12,11
306,306,2010-2,6,22,22,0,15
306,306,2010-C,3,11,11,0,16
306,306,2011-1,7,21,10,11,12
306,306,2011-2,6,21,21,0,15
306,306,2011-3,6,21,21,0,14
306,306,2012-1,7,22,13,9,12
306,306,2012-2,7,22,22,0,15
306,306,2013-1,7,22,22,0,16
306,306,2013-2,6,19,19,0,15
306,306,2013-3,6,22,18,4,15
306,306,2014-1,6,20,13,7,13
306,306,2014-2,3,15,15,0,16
307,307,2010-1,7,22,10,12,9
307,307,2010-2,7,22,22,0,17
307,307,2011-1,5,16,16,0,14
307,307,2011-2,5,20,20,0,16
307,307,2011-3,6,22,22,0,14
307,307,2012-1,6,21,13,8,11
307,307,2012-2,7,22,22,0,15
307,307,2013-1,7,22,22,0,16
307,307,2013-2,7,22,22,0,15
307,307,2013-3,7,22,22,0,16
307,307,2014-1,6,25,17,8,14
307,307,2014-2,1,8,8,0,18
308,308,2010-1,6,21,11,10,11
308,308,2010-2,7,22,0,22,2
308,308,2010-C,2,8,0,8,5
309,309,2012-2,7,22,22,0,16
310,310,2010-1,7,22,17,5,14
310,310,2010-2,6,21,6,15,8
310,310,2011-1,6,20,16,4,13
310,310,2011-2,5,19,0,19,6
310,310,2011-3,5,19,19,0,14
310,310,2012-1,6,20,0,20,2
310,310,2012-2,6,20,20,0,15
310,310,2013-1,6,22,10,12,11
310,310,2013-2,6,20,0,20,3
310,310,2013-3,6,22,19,3,13
310,310,2014-1,8,22,15,7,13
310,310,2014-2,7,22,16,6,13
310,310,2015-1,7,22,16,6,14
310,310,2015-2,6,22,22,0,16
311,311,2010-1,6,21,21,0,15
311,311,2010-2,6,22,18,4,14
311,311,2010-C,3,11,7,4,10
311,311,2011-1,7,22,17,5,14
311,311,2011-2,7,20,16,4,13
311,311,2011-3,6,22,14,8,14
311,311,2012-1,7,21,14,7,14
311,311,2012-2,6,21,13,8,14
311,311,2013-1,6,22,14,8,13
311,311,2013-2,6,21,14,7,12
311,311,2013-3,7,21,21,0,15
311,311,2014-1,6,21,21,0,15
311,311,2014-2,6,26,26,0,16
312,312,2010-1,6,21,13,8,11
312,312,2010-2,6,22,18,4,13
312,312,2010-C,3,11,7,4,14
312,312,2011-1,6,20,19,1,15
312,312,2011-2,6,22,22,0,16
312,312,2011-3,7,21,21,0,15
312,312,2012-1,7,22,15,7,13
312,312,2012-2,7,21,21,0,15
312,312,2013-1,7,22,22,0,15
312,312,2013-2,7,22,13,9,12
312,312,2013-3,7,22,22,0,16
312,312,2014-1,3,12,12,0,14
312,312,2014-2,2,11,11,0,14
313,313,2010-1,6,21,3,18,5
313,313,2010-2,7,22,13,9,12
313,313,2011-1,6,19,3,16,9
313,313,2011-2,5,16,3,13,7
314,314,2010-1,6,21,0,21,0
314,314,2012-2,7,22,21,1,16
314,314,2013-1,6,21,21,0,17
314,314,2013-2,7,22,22,0,15
314,314,2013-3,6,22,18,4,14
314,314,2014-1,6,21,21,0,15
314,314,2014-2,7,22,18,4,13
314,314,2015-1,7,21,21,0,15
314,314,2015-2,7,22,22,0,16
315,315,2010-1,7,22,22,0,15
316,316,2010-1,7,22,20,2,15
316,316,2010-2,7,22,17,5,14
316,316,2010-C,3,9,0,9,2
316,316,2011-1,7,21,19,2,14
316,316,2011-2,7,22,16,6,12
316,316,2011-3,6,20,13,7,11
316,316,2012-1,6,22,19,3,14
316,316,2012-2,6,22,22,0,14
316,316,2013-1,6,21,14,7,14
316,316,2013-2,6,21,14,7,14
316,316,2013-3,6,22,14,8,13
316,316,2014-1,5,18,10,8,11
316,316,2014-2,5,20,20,0,15
316,316,2015-1,6,19,19,0,15
317,317,2010-1,7,22,7,15,9
318,318,2010-1,7,22,17,5,13
318,318,2010-2,7,21,7,14,7
318,318,2010-C,3,9,3,6,9
318,318,2011-1,7,21,3,18,4
318,318,2011-2,7,21,15,6,13
318,318,2011-3,7,22,4,18,9
318,318,2012-1,4,12,9,3,14
318,318,2012-2,5,17,3,14,5
319,319,2010-1,7,22,16,6,12
319,319,2010-2,7,22,0,22,0
319,319,2010-C,3,9,6,3,10
319,319,2011-1,7,22,6,16,7
319,319,2011-2,7,22,3,19,2
319,319,2011-3,7,22,0,22,1
319,319,2012-1,7,22,6,16,4
319,319,2012-2,7,22,7,15,8
319,319,2013-1,5,16,3,13,9
320,320,2010-1,7,22,22,0,17
320,320,2010-2,7,22,19,3,14
320,320,2010-C,2,6,3,3,8
320,320,2011-1,6,19,9,10,12
320,320,2011-2,6,19,6,13,6
320,320,2011-3,6,20,7,13,12
320,320,2012-1,6,19,3,16,5
320,320,2012-2,6,20,11,9,11
320,320,2013-1,4,12,6,6,11
320,320,2013-2,3,10,7,3,10
320,320,2013-3,7,21,15,6,12
320,320,2014-1,6,20,12,8,10
320,320,2014-2,6,21,3,18,6
320,320,2015-1,6,21,9,12,8
320,320,2015-2,6,21,6,15,6
321,321,2010-1,7,22,22,0,16
321,321,2010-2,7,22,22,0,15
321,321,2010-C,3,9,9,0,14
321,321,2011-1,7,22,10,12,13
321,321,2011-2,7,22,22,0,14
321,321,2011-3,5,20,17,3,15
321,321,2012-1,6,19,19,0,15
321,321,2012-2,6,20,20,0,14
321,321,2013-1,6,18,15,3,14
321,321,2013-2,7,22,15,7,13
321,321,2013-3,7,22,19,3,14
321,321,2014-1,8,25,25,0,15
322,322,2010-1,7,22,22,0,15
322,322,2010-2,7,22,22,0,16
322,322,2010-C,3,9,9,0,16
322,322,2011-1,7,22,19,3,14
322,322,2011-2,6,20,20,0,15
322,322,2011-3,5,20,20,0,16
322,322,2012-1,6,18,18,0,15
322,322,2012-2,7,22,19,3,15
322,322,2013-1,7,22,22,0,15
322,322,2013-2,6,19,19,0,15
322,322,2013-3,6,19,19,0,15
322,322,2014-1,2,6,6,0,16
323,323,2010-1,7,22,22,0,16
323,323,2010-2,7,22,22,0,16
323,323,2010-C,2,6,6,0,15
323,323,2011-1,7,22,22,0,15
323,323,2011-2,6,20,16,4,12
323,323,2011-3,5,20,17,3,13
323,323,2012-1,7,22,22,0,15
323,323,2012-2,7,22,22,0,16
323,323,2013-1,7,22,18,4,14
323,323,2013-2,7,22,19,3,16
323,323,2013-3,7,22,22,0,15
323,323,2014-1,2,7,7,0,16
324,324,2010-1,7,22,22,0,17
324,324,2010-2,7,22,22,0,17
324,324,2010-C,3,9,9,0,16
324,324,2011-1,7,22,22,0,16
324,324,2011-2,4,13,13,0,17
324,324,2011-3,5,20,20,0,17
324,324,2012-1,7,22,22,0,17
324,324,2012-2,7,22,22,0,17
324,324,2013-1,7,22,22,0,16
324,324,2013-2,7,22,22,0,16
324,324,2013-3,6,19,19,0,15
325,325,2010-1,7,22,22,0,18
325,325,2010-2,7,22,22,0,17
325,325,2010-C,3,9,9,0,18
325,325,2011-1,7,22,22,0,17
325,325,2011-2,4,13,13,0,18
325,325,2011-3,4,17,17,0,19
325,325,2012-1,7,22,22,0,18
325,325,2012-2,7,22,22,0,17
325,325,2013-1,7,22,22,0,17
325,325,2013-2,5,17,17,0,17
325,325,2014-1,6,18,18,0,18
326,326,2010-1,7,22,0,22,0
326,326,2010-2,7,22,0,22,0
326,326,2011-3,7,22,22,0,15
326,326,2012-1,7,22,19,3,13
326,326,2012-2,7,22,19,3,14
326,326,2013-1,6,19,19,0,16
326,326,2013-2,4,15,15,0,16
326,326,2013-3,6,20,17,3,14
326,326,2014-1,6,21,17,4,15
326,326,2014-2,7,22,19,3,13
326,326,2015-1,7,22,12,10,11
327,327,2010-1,7,22,15,7,10
327,327,2010-2,6,20,10,10,10
327,327,2010-C,2,6,3,3,15
327,327,2011-1,7,22,6,16,8
327,327,2011-2,7,22,3,19,4
327,327,2011-3,6,19,0,19,1
327,327,2012-2,5,16,4,12,8
327,327,2013-1,5,16,13,3,12
327,327,2013-2,5,15,3,12,6
327,327,2013-3,6,19,9,10,7
327,327,2014-1,5,16,3,13,6
327,327,2014-2,4,12,8,4,12
327,327,2015-1,3,12,12,0,18
327,327,2015-2,4,15,8,7,12
328,328,2010-1,7,22,22,0,16
328,328,2010-2,7,22,22,0,15
328,328,2011-1,7,22,22,0,15
328,328,2011-2,7,22,22,0,15
328,328,2011-3,5,20,20,0,16
328,328,2012-1,7,22,22,0,16
328,328,2012-2,7,22,22,0,16
328,328,2013-1,7,22,22,0,16
328,328,2013-2,7,22,22,0,15
328,328,2013-3,6,19,19,0,16
329,329,2010-1,6,21,21,0,15
329,329,2010-2,6,21,21,0,16
329,329,2010-C,2,7,7,0,19
329,329,2011-1,6,22,22,0,17
329,329,2011-2,6,20,20,0,16
329,329,2011-3,6,22,22,0,16
329,329,2012-1,6,22,22,0,17
329,329,2012-2,6,22,22,0,16
329,329,2013-1,6,22,22,0,17
329,329,2013-2,6,20,20,0,15
329,329,2013-3,6,20,20,0,15
330,330,2010-1,6,21,13,8,11
330,330,2010-2,6,21,10,11,10
330,330,2010-C,3,11,7,4,9
330,330,2011-2,6,22,10,12,13
330,330,2011-3,6,22,14,8,12
330,330,2013-1,3,11,7,4,14
330,330,2013-2,4,14,7,7,11
330,330,2013-3,2,7,3,4,14
330,330,2014-1,3,12,8,4,14
330,330,2014-2,6,20,20,0,14
330,330,2015-1,5,20,12,8,14
330,330,2015-2,6,20,16,4,14
331,331,2010-1,6,21,21,0,15
331,331,2010-2,6,22,15,7,14
331,331,2010-C,3,11,11,0,17
331,331,2011-1,6,22,18,4,14
331,331,2011-2,6,22,22,0,15
331,331,2011-3,6,21,11,10,13
331,331,2012-1,6,21,13,8,13
331,331,2012-2,6,22,12,10,11
331,331,2013-2,6,22,22,0,15
331,331,2013-3,6,22,14,8,12
331,331,2014-1,5,18,10,8,13
331,331,2014-2,4,15,4,11,9
331,331,2015-1,6,20,9,11,10
331,331,2015-2,6,21,14,7,13
332,332,2010-2,6,21,17,4,14
332,332,2011-1,6,21,10,11,12
332,332,2011-2,6,21,14,7,11
332,332,2012-1,6,22,4,18,7
332,332,2013-1,6,21,7,14,11
332,332,2013-2,6,22,19,3,13
332,332,2013-3,6,22,14,8,10
332,332,2014-1,5,20,4,16,11
332,332,2014-2,6,21,13,8,12
332,332,2015-1,6,21,21,0,15
332,332,2015-2,6,22,22,0,15
333,333,2010-1,6,21,17,4,14
333,333,2010-2,6,22,11,11,11
333,333,2010-C,2,7,7,0,17
333,333,2011-1,6,22,7,15,13
333,333,2011-2,6,22,6,16,10
333,333,2011-3,6,22,3,19,9
333,333,2012-1,6,22,11,11,11
333,333,2012-2,6,22,18,4,14
333,333,2013-1,6,22,18,4,13
333,333,2013-2,6,22,11,11,12
333,333,2013-3,5,20,12,8,13
333,333,2014-1,6,22,22,0,15
333,333,2014-2,6,22,22,0,15
333,333,2015-1,6,22,18,4,14
333,333,2015-2,6,22,22,0,15
334,334,2010-1,6,21,21,0,17
334,334,2010-2,6,22,22,0,17
334,334,2010-C,3,12,12,0,16
334,334,2011-1,6,22,22,0,18
334,334,2011-2,7,25,25,0,17
334,334,2011-3,6,21,21,0,18
